age,hours-per-week,hasGraduateDegree,inRelationship,isWhite,isFemale,greaterThan50k
34,25,0,0,1,1,1
34,33,0,0,1,1,0
31,47,0,0,1,0,0
29,25,0,0,1,0,0
41,40,0,1,1,0,1
41,55,0,1,1,0,0
33,45,0,0,1,1,1
37,38,0,0,1,0,0
69,40,0,0,1,1,0
34,40,0,0,1,1,0
36,40,0,1,1,0,0
41,50,0,1,1,0,0
58,40,0,0,1,1,1
29,40,0,1,1,0,0
45,40,0,0,1,1,0
34,38,0,1,1,0,0
36,40,0,1,1,0,0
48,35,0,0,0,1,0
20,40,0,0,1,1,0
35,50,0,1,1,0,1
63,40,0,0,0,0,0
41,45,0,0,1,0,0
28,45,0,1,1,0,0
30,40,0,0,0,1,0
34,40,0,0,1,1,0
37,38,0,0,1,1,0
42,40,0,0,1,0,0
46,45,1,1,1,0,1
35,60,0,1,0,0,1
27,53,0,1,1,0,0
19,20,0,0,1,1,0
20,45,0,0,1,0,0
40,37,0,0,1,0,0
56,60,0,1,1,0,0
33,44,1,1,1,0,1
30,60,0,0,1,1,0
46,50,0,1,1,0,0
61,35,0,1,1,0,1
50,40,0,1,1,0,1
25,30,0,0,1,0,0
40,39,0,0,1,1,0
51,54,0,1,1,0,0
43,40,0,1,1,0,0
46,45,0,1,1,0,1
28,50,1,0,1,1,1
20,28,0,0,1,0,0
44,40,0,1,1,0,0
51,40,0,0,1,0,0
33,60,0,1,1,0,1
54,40,0,1,1,0,1
50,40,0,0,1,1,1
33,40,0,0,0,1,0
65,20,0,1,1,0,1
22,8,0,0,1,1,0
88,40,0,1,1,0,0
40,40,0,0,1,0,0
51,43,0,0,1,1,0
50,40,0,0,0,1,0
25,99,1,0,1,0,1
20,30,0,0,1,0,0
47,40,0,1,1,0,0
58,40,0,1,1,0,1
22,30,0,0,1,1,0
50,48,0,1,1,0,1
47,40,0,0,1,1,0
24,45,0,0,0,0,0
50,40,0,1,1,0,1
40,45,0,0,1,1,1
36,40,0,1,1,0,0
32,40,0,1,1,0,0
44,40,0,1,1,0,0
51,40,1,1,1,0,0
59,40,0,0,0,1,0
65,30,0,1,1,0,0
24,65,0,0,1,1,0
27,35,0,0,1,0,0
51,40,0,0,1,0,0
48,40,0,1,1,0,1
39,60,0,1,1,0,0
28,40,0,1,1,0,0
19,25,0,0,1,1,0
49,40,0,0,0,1,0
51,60,0,1,1,0,0
59,55,1,1,1,0,0
45,80,0,1,0,0,1
30,50,0,1,1,0,1
37,35,0,0,1,0,0
44,40,0,0,1,0,1
33,40,0,1,0,0,0
61,40,1,1,1,0,1
61,40,0,1,1,0,0
38,42,0,1,1,0,1
22,30,0,0,1,0,0
36,45,0,1,1,0,0
44,60,0,1,1,0,1
37,62,0,0,1,0,0
31,20,0,0,1,1,0
54,45,0,1,1,0,1
20,16,0,0,1,0,0
63,40,0,0,1,1,1
48,40,0,1,0,0,1
31,45,0,0,1,0,0
38,40,0,1,1,0,1
45,40,0,1,1,0,1
48,40,0,1,1,0,0
53,40,0,1,1,0,0
55,40,0,0,1,1,0
29,40,0,0,1,1,0
36,60,0,1,1,0,1
42,60,0,1,1,0,0
75,35,0,1,1,0,0
46,40,0,1,1,0,1
52,40,0,0,1,1,0
27,40,0,0,1,1,0
43,45,0,1,1,0,0
31,42,0,0,0,1,0
23,30,0,0,1,1,0
34,24,0,0,1,1,0
31,30,0,0,1,1,0
42,40,0,0,1,1,0
35,45,1,0,1,0,1
55,25,0,0,1,1,0
36,40,0,0,1,1,0
65,59,0,1,1,0,1
38,12,0,0,1,0,0
62,20,0,0,1,1,0
54,60,0,1,1,0,1
49,40,0,0,1,0,0
34,40,0,0,1,1,0
32,40,0,0,1,1,0
51,50,1,1,1,0,1
48,60,0,1,1,0,0
52,43,0,0,1,1,0
28,40,0,0,1,0,0
29,40,0,1,0,0,0
38,50,0,0,1,1,0
57,50,0,1,1,0,1
43,40,0,1,1,0,1
37,40,0,0,1,0,0
30,40,0,1,1,0,0
53,48,0,1,1,0,1
69,1,0,0,1,1,0
73,37,0,0,1,1,0
22,35,0,0,1,0,0
31,45,0,0,1,1,0
38,40,0,1,1,0,1
50,35,0,1,1,0,0
37,37,0,1,1,0,0
44,40,0,0,1,0,0
47,45,0,0,0,1,0
27,40,0,1,1,0,0
28,80,0,0,1,1,0
25,40,0,0,0,1,0
20,40,0,0,1,1,0
51,40,0,1,1,0,1
46,40,0,1,1,0,1
67,7,0,1,1,0,1
47,35,0,1,1,0,0
42,40,0,1,1,0,0
52,50,0,0,1,0,0
65,40,0,1,1,0,1
21,10,0,0,0,0,0
50,40,0,0,1,1,1
46,40,0,1,1,0,0
47,50,0,1,1,0,1
57,40,0,1,1,0,0
37,45,0,0,1,0,0
50,40,0,1,1,0,0
58,40,0,1,1,0,0
39,65,0,1,1,0,0
46,35,1,1,0,0,0
36,40,0,1,1,0,0
26,50,0,1,1,0,0
21,57,0,0,1,0,0
41,40,0,1,1,0,0
44,40,0,0,0,0,0
22,40,0,1,1,0,0
29,60,0,0,0,0,0
58,40,0,0,1,1,1
36,50,0,1,1,0,0
30,48,0,1,1,0,0
37,43,0,1,1,0,1
29,40,0,0,1,0,0
43,45,0,1,1,0,0
49,40,0,0,1,1,1
45,40,0,1,1,0,0
28,40,0,0,1,1,0
20,25,0,0,1,1,0
51,40,0,0,1,1,0
24,40,0,0,1,1,0
35,40,0,1,1,0,1
35,55,0,0,1,0,0
41,40,0,1,1,0,1
48,45,0,1,1,0,1
61,35,0,0,1,1,0
20,30,0,0,1,0,0
27,50,0,0,1,0,1
55,24,0,1,1,0,1
39,40,0,1,1,0,1
17,20,0,0,1,0,0
24,20,0,0,0,1,0
29,40,0,0,0,1,0
25,40,0,0,1,0,0
20,40,0,0,1,1,0
23,35,0,0,0,0,0
57,60,0,1,1,0,0
51,40,0,1,1,0,1
33,16,0,0,1,1,0
39,40,0,0,1,0,0
40,40,0,1,1,0,1
71,16,0,0,1,1,0
38,40,0,1,1,0,0
28,40,0,0,1,0,0
57,40,1,0,1,1,0
47,40,0,0,1,0,0
59,40,0,0,1,0,0
26,40,0,0,0,0,0
35,40,0,0,1,1,0
17,30,0,0,1,1,0
62,50,0,1,1,0,0
34,50,0,0,1,0,1
32,50,0,1,1,0,1
42,40,0,0,1,1,0
39,40,0,1,1,0,0
58,40,0,0,0,0,0
61,60,0,1,1,0,1
40,55,0,0,0,0,0
31,37,0,0,1,0,0
36,50,0,0,1,0,0
23,40,0,0,1,0,0
33,41,0,0,1,0,0
52,40,0,1,1,0,1
22,24,0,0,1,1,0
31,40,0,0,1,1,0
49,40,0,0,1,1,0
49,40,0,0,0,1,0
53,40,0,0,0,1,0
20,40,0,0,1,0,0
26,40,0,0,0,0,0
61,6,0,1,1,0,0
46,52,0,1,1,0,0
43,35,0,0,1,1,0
41,40,0,0,0,1,0
44,55,0,1,1,0,0
54,40,0,1,1,0,0
65,40,1,1,1,0,1
25,40,0,0,1,0,0
23,50,0,0,1,0,0
25,45,0,0,1,0,0
19,50,0,0,1,0,0
37,60,0,1,1,0,0
45,45,0,0,1,0,0
37,44,0,0,0,0,0
19,40,0,0,1,0,0
17,5,0,0,1,0,0
27,40,0,0,1,1,0
59,30,0,0,1,1,0
19,40,0,0,0,1,0
43,40,0,0,0,0,0
42,40,0,0,1,0,1
54,40,0,1,0,0,0
54,50,1,1,1,0,0
51,45,0,1,1,0,0
50,60,0,1,1,0,1
40,40,0,0,1,1,0
55,25,0,1,1,0,0
50,40,0,0,1,1,0
31,50,0,1,1,0,0
42,32,0,0,0,1,0
24,45,0,1,1,0,1
30,40,0,0,1,0,0
39,50,0,0,1,1,1
37,50,0,0,1,0,0
33,40,0,1,1,0,0
48,40,0,0,1,1,0
39,40,0,1,1,0,1
53,45,0,1,1,0,1
52,60,0,1,1,0,0
28,20,0,1,0,0,0
32,52,0,0,1,0,0
31,90,0,1,0,0,1
31,40,0,0,1,1,1
47,40,0,0,1,1,0
19,50,0,0,1,0,0
40,40,0,1,0,0,0
40,45,0,0,1,1,0
41,40,0,0,1,0,0
53,40,0,1,0,0,0
45,35,0,1,1,0,1
39,34,0,0,0,1,0
19,40,0,0,1,0,0
57,40,0,1,1,0,1
59,40,0,0,1,1,0
32,50,0,0,1,0,1
18,15,0,0,1,1,0
35,40,0,0,0,0,0
58,40,0,0,1,1,0
36,40,0,0,1,1,1
41,35,1,0,1,1,0
47,40,0,1,1,0,1
50,60,0,1,1,0,0
61,16,0,1,1,0,0
36,50,0,1,1,0,1
38,40,0,0,1,0,0
56,60,0,1,1,0,1
50,45,0,1,1,0,0
45,40,0,1,1,0,0
44,66,0,1,1,0,0
51,45,0,1,1,0,1
44,50,0,1,1,0,1
25,50,0,0,1,0,0
60,40,0,0,0,0,0
17,30,0,0,1,0,0
49,50,1,1,1,0,1
46,60,0,1,0,0,1
56,38,0,0,0,1,0
25,45,0,0,1,0,0
22,40,0,0,1,0,0
76,2,0,0,0,1,0
41,60,0,1,1,0,1
48,40,0,1,1,0,1
46,40,0,0,0,0,0
30,40,0,0,1,0,1
39,40,0,1,1,0,1
40,40,0,0,0,0,0
70,40,0,1,0,0,0
35,45,0,1,1,0,0
49,75,1,0,1,1,0
24,60,0,0,1,0,0
40,36,0,1,1,0,1
61,5,0,1,1,0,1
25,40,0,0,0,0,0
28,40,0,0,1,1,0
69,11,1,1,1,0,0
22,36,0,0,1,1,0
47,38,0,1,1,0,0
38,48,0,0,1,1,0
26,40,0,0,1,1,0
17,24,0,0,0,1,0
33,35,0,0,1,0,0
43,40,0,0,1,0,0
58,40,0,1,1,0,1
53,40,0,1,1,0,1
26,25,0,0,1,0,0
43,40,0,1,0,0,1
30,42,0,0,1,0,0
25,25,0,0,1,1,0
57,40,0,0,1,1,0
37,60,1,0,1,0,1
32,48,0,1,1,0,0
26,41,0,0,1,1,0
45,40,0,1,1,0,1
53,35,0,1,1,0,1
27,40,0,0,0,0,0
28,50,0,1,1,0,1
32,43,0,0,1,0,1
35,65,0,0,1,1,0
36,55,0,1,1,0,1
19,40,0,0,1,0,0
37,80,0,1,1,0,1
49,45,0,0,1,0,0
20,45,0,0,1,0,0
64,55,0,1,1,0,1
60,40,1,1,1,0,0
32,42,0,1,1,0,0
58,40,0,1,1,0,0
42,50,0,1,1,0,0
20,14,0,0,0,1,0
42,40,0,1,0,0,0
25,40,0,0,0,0,0
30,65,0,1,1,0,1
37,35,0,1,1,0,1
66,50,0,1,1,0,0
46,58,0,1,1,0,1
59,30,0,0,1,1,0
25,40,0,0,1,0,0
17,9,0,0,0,0,0
47,40,0,1,1,0,0
47,40,0,0,1,1,0
30,40,0,0,1,1,0
20,40,0,0,1,1,0
26,55,0,0,1,0,0
20,15,0,0,0,0,0
33,40,0,0,1,0,0
48,40,0,1,1,0,0
52,50,0,1,1,0,1
37,12,0,0,1,1,0
47,40,0,1,0,0,0
40,40,0,1,1,0,1
48,40,1,0,1,1,1
49,42,0,1,0,0,1
50,40,0,0,1,1,0
30,40,0,0,1,1,0
34,40,0,1,1,0,0
43,40,0,1,1,0,0
22,40,0,0,1,1,0
35,40,0,0,0,0,0
26,30,0,0,1,1,0
62,70,0,1,1,0,0
39,40,0,0,1,0,0
59,40,0,1,1,0,0
69,40,0,0,1,0,0
27,40,0,1,1,0,0
17,30,0,0,1,0,0
38,40,0,1,1,0,0
41,50,0,1,1,0,1
27,40,0,0,1,1,0
23,40,0,0,1,1,0
17,24,0,0,1,0,0
56,40,0,0,1,1,0
24,40,0,0,1,1,0
44,40,0,0,0,0,0
23,30,0,0,1,0,0
25,65,0,0,1,0,0
21,8,0,0,0,1,0
18,6,0,0,1,0,0
45,40,0,1,1,0,0
75,16,0,0,1,1,1
51,40,0,1,1,0,0
42,40,0,0,0,1,0
29,40,0,1,1,0,0
33,40,0,0,0,0,0
43,40,0,1,1,0,0
20,16,0,0,1,0,0
44,40,0,1,1,0,1
24,30,0,0,1,0,0
19,40,0,0,1,0,0
49,40,0,0,1,0,0
52,40,0,1,1,0,0
38,52,0,0,1,0,0
24,50,0,0,1,0,0
32,50,0,0,1,0,0
72,8,0,0,1,1,0
26,50,0,1,1,0,1
29,50,0,1,1,0,0
39,40,0,0,1,0,1
48,50,0,1,1,0,0
40,45,0,1,1,0,1
28,40,0,0,1,0,0
22,20,0,0,1,1,0
23,40,0,0,1,1,0
65,16,0,1,1,0,0
26,40,0,1,1,0,0
20,50,0,0,1,0,0
38,10,0,1,1,0,0
33,60,0,0,1,0,1
33,60,0,0,1,1,0
37,40,0,0,0,1,0
19,60,0,0,1,0,0
24,50,0,0,1,0,0
30,45,0,1,1,0,0
57,50,0,0,1,1,0
22,20,0,0,1,1,0
57,40,0,1,0,0,1
46,40,0,1,1,0,0
67,35,0,1,1,0,0
35,40,0,0,0,1,0
47,40,0,0,1,0,0
39,40,0,1,1,0,0
58,52,0,0,1,1,0
36,30,0,0,1,1,1
54,40,0,1,1,0,1
26,30,0,0,1,0,0
60,40,0,1,1,0,1
46,60,0,1,1,0,1
26,35,0,0,1,1,0
32,40,0,0,1,0,0
38,40,0,1,1,0,0
48,70,0,1,1,0,1
44,45,0,1,1,0,1
44,40,0,1,1,0,0
31,35,0,0,0,1,0
61,35,0,1,1,0,1
51,40,0,1,1,0,0
52,60,0,0,1,1,1
45,40,0,0,1,1,0
67,24,0,0,1,1,0
40,40,0,1,1,0,1
57,50,0,1,1,0,1
27,40,0,0,1,1,0
28,48,0,0,1,1,0
34,60,0,1,1,0,1
54,50,0,1,1,0,1
52,38,0,0,0,1,0
42,45,0,1,1,0,1
48,40,1,1,1,0,1
65,35,1,1,1,0,1
55,10,0,0,1,1,0
71,20,0,0,1,1,1
33,40,0,1,0,0,0
30,40,0,1,1,0,0
35,55,0,1,1,0,1
59,40,0,0,0,1,0
19,20,0,0,1,0,0
36,30,0,1,1,0,0
26,40,0,0,1,0,0
34,40,0,1,1,0,0
41,40,0,1,0,0,1
26,40,0,0,1,1,0
47,48,0,1,1,0,0
18,16,0,0,1,0,0
55,18,0,1,1,0,0
49,40,0,1,1,0,0
44,40,0,1,1,0,1
43,40,0,0,1,0,0
44,40,0,1,0,0,0
39,40,0,0,1,1,0
50,60,0,1,1,0,1
35,45,0,0,1,0,0
52,40,0,1,1,0,0
46,60,0,1,1,0,1
44,40,0,1,1,0,1
43,50,0,0,1,0,0
51,40,0,1,1,0,0
20,20,0,0,1,0,0
43,50,1,0,1,0,0
24,40,0,0,1,0,0
27,50,0,1,1,0,0
32,40,0,1,1,0,0
37,12,0,0,1,1,0
26,60,0,1,1,0,0
43,60,0,1,1,0,1
50,40,0,0,1,1,0
20,80,0,0,1,0,0
37,45,0,1,1,0,1
43,45,0,0,0,1,0
37,50,0,1,1,0,1
44,40,0,1,1,0,1
25,40,0,0,1,1,0
17,20,0,0,1,1,0
19,50,0,0,1,0,0
53,40,0,0,1,1,1
44,50,0,1,1,0,0
51,40,0,1,0,0,1
49,43,0,0,1,1,0
35,40,0,1,1,0,0
44,45,0,0,1,0,0
54,60,1,1,1,0,0
37,35,0,0,0,1,0
18,15,0,0,1,1,0
24,40,0,1,1,0,0
29,50,0,0,1,1,0
22,35,0,0,1,1,0
35,40,0,0,1,0,0
56,48,0,1,1,0,1
32,40,0,0,1,1,0
43,40,1,1,1,0,1
73,15,0,0,1,1,0
49,39,0,1,1,0,0
38,40,0,1,1,0,1
31,40,0,1,0,0,0
39,40,0,0,0,1,0
42,40,0,0,1,1,0
35,45,0,1,1,0,1
38,45,0,1,1,0,0
31,40,0,0,1,1,0
51,70,0,1,1,0,0
38,48,0,0,1,0,1
40,42,0,1,1,0,1
21,30,0,0,1,1,0
44,40,0,0,1,0,0
55,40,0,1,1,0,1
29,45,0,0,1,0,0
49,50,1,0,1,1,1
31,42,0,1,1,0,0
24,90,1,0,1,0,0
46,40,0,0,0,0,0
26,40,0,0,0,0,0
35,38,0,0,1,0,0
27,50,0,0,1,0,0
64,35,0,1,1,0,1
26,40,0,0,1,0,0
21,16,0,0,1,1,0
57,72,0,1,1,0,0
30,40,0,1,1,0,1
45,32,0,0,1,1,0
50,30,0,0,1,1,0
38,40,0,0,1,1,0
43,60,0,1,1,0,0
42,55,0,0,1,1,0
32,40,0,0,1,0,0
20,40,0,0,1,1,0
27,35,0,0,1,1,0
45,40,0,0,1,1,0
40,40,0,0,1,1,0
38,60,0,0,1,0,0
37,40,0,0,1,1,0
60,40,0,0,1,1,0
53,45,0,1,0,0,1
25,40,0,0,1,1,0
40,70,0,0,1,0,0
51,40,0,1,1,0,0
19,10,0,0,1,1,0
42,50,0,0,1,1,1
65,40,0,1,1,0,0
41,40,0,0,1,1,0
28,45,0,0,0,0,0
46,50,1,0,1,1,1
49,20,0,0,1,1,1
24,40,0,0,0,0,0
32,40,0,1,1,0,0
71,20,0,1,1,0,0
26,40,0,1,1,0,1
29,40,0,0,1,0,0
50,50,0,1,1,0,1
51,50,0,1,1,0,1
17,20,0,0,1,1,0
49,40,0,0,0,1,1
31,40,0,1,1,0,0
23,40,0,1,1,0,0
59,40,0,0,1,0,0
17,30,0,0,1,0,0
43,40,0,1,1,0,1
38,40,0,1,1,0,1
37,40,0,1,1,0,0
29,40,0,0,1,0,0
39,50,0,1,1,0,1
31,38,0,0,1,0,0
42,45,0,0,1,1,1
35,35,1,0,1,1,1
39,40,1,1,0,0,1
40,40,0,0,1,1,0
30,40,0,1,1,0,0
43,40,0,0,1,0,0
47,50,0,0,1,1,0
33,40,0,1,1,0,1
32,40,0,0,1,0,0
28,40,0,1,0,0,0
50,40,0,1,1,0,1
63,40,0,0,1,1,0
28,40,0,1,1,0,0
38,40,0,0,0,1,0
52,38,0,0,1,1,0
38,40,0,1,0,0,1
41,40,0,0,1,0,0
50,38,1,0,1,0,0
59,40,0,1,1,0,0
32,49,0,1,1,0,0
73,10,0,1,1,0,0
52,38,0,0,1,0,0
57,60,0,1,1,0,0
35,50,0,1,1,0,1
51,56,0,1,1,0,1
22,35,0,0,0,1,0
49,40,0,1,1,0,1
22,40,0,0,0,0,0
46,40,0,1,1,0,0
48,40,0,0,1,1,0
43,50,0,1,1,0,1
31,40,0,0,1,0,0
19,36,0,0,1,0,0
19,45,0,0,1,0,0
51,84,0,1,1,0,1
51,40,0,0,1,0,1
37,35,0,0,0,1,0
19,30,0,0,1,1,0
45,55,0,0,1,1,0
21,10,0,0,1,0,0
52,40,0,0,1,1,0
46,24,0,1,1,0,0
42,38,1,0,1,1,0
56,40,0,0,1,0,0
23,40,0,0,1,1,0
58,40,1,1,1,0,0
70,30,0,1,1,0,0
30,40,0,0,1,0,0
23,44,0,0,1,0,0
34,40,0,1,1,0,0
38,40,0,0,1,1,0
24,40,0,1,1,0,0
53,40,0,0,0,0,0
45,40,0,0,0,0,0
21,40,0,0,1,1,0
34,40,0,0,1,1,0
32,45,0,1,1,0,1
21,40,0,1,1,0,0
63,30,1,1,1,0,0
23,36,0,0,0,0,0
28,50,0,0,1,0,0
29,45,0,0,0,0,0
25,40,0,0,1,1,0
44,60,1,0,1,1,0
18,8,0,0,1,1,0
26,24,0,0,1,0,0
47,35,0,0,1,1,1
23,40,0,0,1,0,0
46,40,0,1,1,0,0
61,50,0,1,1,0,1
25,40,0,0,1,0,0
38,54,0,1,0,0,1
60,15,0,0,0,1,0
23,20,0,0,1,0,0
36,48,0,0,1,1,0
46,25,0,0,1,0,0
32,45,0,1,1,0,1
40,40,0,1,1,0,0
31,40,0,0,0,0,0
31,65,0,1,1,0,1
32,37,0,0,1,0,0
21,10,0,0,1,0,0
63,40,0,1,0,0,1
44,45,0,0,1,0,1
42,60,0,1,1,0,0
23,35,0,0,1,0,0
30,45,0,0,1,1,0
42,40,0,1,1,0,1
27,48,0,0,0,0,0
27,40,0,0,1,0,0
22,45,0,0,1,1,0
68,40,0,0,1,1,0
55,99,0,1,1,0,1
25,15,0,0,1,1,0
68,45,0,1,1,0,0
62,16,0,0,1,1,0
26,40,0,0,1,0,0
34,55,1,1,1,0,1
68,40,0,0,1,0,0
42,45,0,0,1,0,1
45,55,0,1,1,0,0
26,40,0,0,1,0,0
25,45,0,1,1,0,0
23,50,0,0,1,0,0
65,50,0,0,1,1,0
31,50,0,0,1,0,0
26,40,0,0,1,1,0
39,50,0,1,1,0,1
44,40,0,1,1,0,1
45,45,1,0,1,1,0
26,50,1,0,1,1,0
26,35,0,1,1,0,0
36,50,0,1,1,0,0
38,45,0,1,1,0,0
39,48,0,0,1,0,0
52,40,0,1,1,0,0
41,40,0,0,1,0,0
42,60,1,1,1,0,1
47,70,0,1,1,0,0
28,46,0,1,0,0,0
25,35,0,0,1,0,0
35,40,0,0,1,1,0
32,40,0,0,1,1,0
38,40,1,1,0,0,1
44,18,0,1,1,0,1
21,40,0,0,1,1,0
27,40,0,0,1,1,0
30,55,0,0,1,0,1
30,48,0,0,1,0,0
45,45,0,1,1,0,0
20,40,0,0,1,0,0
57,80,1,0,1,0,0
43,48,0,0,1,0,0
50,40,0,0,0,1,0
25,48,0,0,1,1,1
25,40,0,1,1,0,0
90,45,0,1,1,0,0
38,40,0,0,0,0,0
35,40,0,0,1,1,0
26,40,0,0,1,1,0
39,45,0,1,1,0,0
56,40,0,1,1,0,0
24,40,0,0,0,1,0
46,40,0,0,1,1,1
18,25,0,0,1,1,0
37,60,1,1,1,0,1
57,40,1,0,1,1,0
43,40,0,0,0,1,0
40,40,1,1,1,0,1
44,40,0,1,1,0,0
77,6,0,1,1,0,0
30,40,0,0,0,0,0
21,40,0,1,1,0,0
66,40,0,1,1,0,0
40,35,0,0,1,0,0
68,40,0,1,1,0,0
64,38,0,0,1,1,0
26,50,0,0,1,1,0
32,40,0,1,1,0,1
32,38,0,0,1,0,0
51,40,1,1,1,0,1
50,45,1,1,1,0,1
49,50,0,1,1,0,1
28,20,0,0,1,0,0
29,36,0,0,1,1,0
21,30,0,0,1,0,0
28,40,0,0,0,1,0
55,40,0,1,1,0,0
35,40,0,0,1,0,0
31,40,0,0,0,0,0
26,40,1,0,1,0,1
33,20,0,1,1,0,0
23,40,0,0,1,0,0
35,40,0,0,1,1,0
48,50,0,1,1,0,1
39,40,0,0,0,0,0
53,50,0,0,1,1,0
49,40,0,1,1,0,1
31,40,0,0,0,1,0
36,40,0,1,1,0,1
60,50,0,1,1,0,1
29,48,0,0,1,0,0
54,45,0,1,1,0,1
28,3,0,0,1,1,0
34,50,0,1,1,0,0
30,35,0,0,0,1,0
26,40,0,0,1,0,0
47,70,0,0,1,0,1
50,38,0,0,1,0,0
30,45,0,0,1,1,1
44,50,0,0,1,0,0
49,60,0,1,1,0,1
75,50,1,0,1,1,0
37,55,0,1,1,0,1
51,38,0,0,1,0,0
35,35,0,0,1,0,0
28,40,0,0,1,1,0
66,40,0,1,1,0,0
72,48,0,0,0,1,1
39,50,0,0,1,0,0
27,30,0,0,0,0,0
24,38,0,1,1,0,0
28,70,0,0,1,0,0
23,50,0,0,1,1,0
31,40,0,0,1,1,0
23,20,0,0,1,1,0
31,40,0,0,1,1,0
27,40,0,0,1,1,0
30,45,0,1,1,0,0
34,60,1,0,1,0,0
57,40,0,0,1,0,0
23,40,0,0,1,0,0
24,40,0,0,1,1,0
35,40,0,0,1,1,0
36,40,0,1,1,0,0
23,50,0,0,1,1,0
47,40,0,1,1,0,1
35,40,0,0,1,0,0
44,40,0,1,1,0,0
32,50,1,1,1,0,0
32,40,0,0,1,1,1
63,10,0,0,1,1,1
34,40,0,1,1,0,0
47,40,0,1,0,0,0
27,35,0,0,0,0,0
23,42,0,0,1,1,0
19,40,0,0,0,1,0
50,38,0,1,1,0,0
49,40,0,1,1,0,0
36,40,0,1,1,0,1
23,40,0,0,1,0,0
61,38,0,0,0,1,0
41,16,0,1,1,0,0
27,60,0,1,1,0,1
53,70,0,0,1,0,0
17,10,0,0,1,0,0
23,30,0,0,1,0,0
53,40,0,0,1,0,0
28,42,0,1,1,0,1
24,40,0,0,1,1,0
22,20,0,0,1,1,0
53,50,0,1,1,0,1
18,20,0,0,0,0,0
20,40,0,0,1,1,0
30,40,0,1,1,0,0
37,40,0,0,1,0,1
34,40,0,1,1,0,0
19,30,0,0,1,0,0
47,40,0,0,0,1,0
20,32,0,0,1,0,0
22,40,0,0,1,1,0
42,40,1,1,1,0,1
60,40,0,0,1,1,0
46,40,0,1,1,0,1
66,40,0,0,1,1,0
37,30,0,0,0,1,1
34,44,0,0,1,0,0
45,46,0,0,1,0,0
35,40,0,1,1,0,0
63,40,0,1,1,0,0
51,40,0,1,0,0,1
36,40,0,1,1,0,1
25,40,0,0,0,0,0
51,38,0,0,1,1,0
25,40,0,0,1,0,0
19,45,0,0,1,0,0
47,45,0,1,1,0,0
59,40,0,0,0,1,0
34,40,0,1,1,0,1
40,60,0,0,1,1,0
42,45,0,0,1,0,0
37,60,1,1,1,0,1
51,38,0,1,1,0,1
25,36,0,0,1,0,0
31,40,0,0,1,1,1
37,44,0,1,1,0,1
42,45,0,1,1,0,1
29,40,0,0,1,0,0
35,50,0,0,1,0,0
51,47,0,1,1,0,1
22,36,0,0,1,0,0
49,40,0,1,1,0,1
56,46,0,0,1,1,0
52,45,0,1,1,0,1
47,40,0,0,1,1,1
52,40,0,1,1,0,0
30,40,0,0,1,1,0
43,55,0,1,1,0,1
17,40,0,0,1,0,0
42,40,0,1,1,0,1
58,40,0,1,1,0,0
66,40,0,1,1,0,1
30,60,0,1,1,0,1
46,40,0,0,1,1,0
45,35,0,0,1,1,1
57,40,0,0,1,1,0
25,40,0,0,1,0,0
21,10,0,0,1,1,0
37,55,0,0,1,0,0
45,30,1,0,1,1,0
61,5,0,0,1,1,0
39,40,0,0,1,0,0
42,53,0,0,1,1,0
20,40,0,0,1,1,0
23,16,0,0,0,0,0
25,40,0,0,1,0,0
24,45,0,0,1,0,0
20,15,0,0,0,1,0
35,70,0,0,1,0,0
47,50,0,1,1,0,0
41,60,1,0,1,1,0
31,40,0,0,1,1,0
27,25,1,0,1,1,0
47,40,0,1,1,0,0
44,40,0,0,0,1,0
61,40,0,0,1,1,0
46,28,0,0,1,1,0
46,50,0,1,1,0,1
54,38,1,0,1,1,0
49,40,0,0,1,0,0
56,40,0,0,1,1,0
52,40,1,0,1,1,0
25,40,0,1,1,0,0
18,40,0,0,1,1,0
58,40,0,1,1,0,0
31,40,0,0,1,0,0
29,55,0,1,1,0,0
28,40,0,0,0,0,0
30,48,0,0,1,0,0
21,30,0,0,1,0,0
44,35,1,1,1,0,1
75,70,0,0,1,1,0
66,40,0,1,1,0,0
26,40,0,1,0,0,0
33,50,0,1,1,0,1
57,65,1,1,1,0,1
41,40,0,1,1,0,1
21,37,0,0,1,1,0
17,17,0,0,1,0,0
61,55,0,1,1,0,0
47,8,0,0,1,1,1
22,15,0,0,0,1,0
47,40,0,1,1,0,0
45,40,0,1,1,0,1
32,50,0,0,1,0,0
59,30,0,0,0,1,0
38,50,0,1,1,0,0
33,40,0,0,1,1,0
41,40,0,1,1,0,0
51,40,0,1,1,0,0
42,48,0,1,1,0,0
27,40,0,0,1,1,1
60,45,0,1,1,0,0
64,35,0,0,1,1,0
37,40,0,1,1,0,1
54,45,0,1,1,0,1
36,50,0,0,1,1,1
41,5,1,0,1,0,1
35,75,0,1,1,0,0
63,68,1,1,1,0,1
46,40,0,0,1,0,0
47,40,1,0,1,0,0
24,65,0,0,1,0,0
29,30,0,0,1,0,0
74,18,0,0,1,1,0
50,70,0,1,1,0,1
22,40,0,0,1,1,0
48,40,0,0,0,1,0
32,40,0,1,1,0,0
39,40,0,1,1,0,0
49,40,0,1,1,0,1
25,40,0,0,1,1,0
50,40,0,0,1,1,1
44,40,0,1,1,0,0
65,60,0,1,1,0,0
28,60,0,1,1,0,0
55,40,0,0,1,1,0
49,50,0,0,1,1,0
