Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
2657074.0,7,0.0,16.0,32.0,1630618.0,0.0,0.0,615318.0,1080131.0,42513.0,747.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1863311.0,10,1.0,17.0,17.9,948420.0,2.0,1.0,653796.0,674937.0,42856.0,683.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1857554.0,7,0.0,24.0,19.7,707630.0,0.0,0.0,322630.0,400900.0,26470.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
479940.0,5,0.0,23.0,10.5,450626.0,0.0,0.0,114488.0,101574.0,10799.0,697.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
929575.0,1,0.0,17.0,14.5,868538.0,0.0,0.0,99999999.0,182267.0,17817.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1417514.0,10,0.0,19.0,30.0,611798.0,0.0,0.0,562100.0,284791.0,22562.0,736.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
815157.0,7,0.0,3.0,8.8,0.0,0.0,0.0,218042.0,0.0,5855.0,738.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1221662.0,4,0.0,9.0,10.6,283096.0,0.0,0.0,261140.0,95342.0,15678.0,728.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2298240.0,10,0.0,11.0,13.3,840048.0,0.0,0.0,332640.0,587651.0,18520.0,7370.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1738044.0,4,0.0,12.0,26.0,402556.0,0.0,0.0,61248.0,233966.0,35919.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1341590.0,8,0.0,12.0,20.9,700942.0,0.0,0.0,215754.0,494589.0,21801.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022835.0,4,0.0,10.0,26.8,229746.0,1.0,1.0,350240.0,136705.0,9018.0,733.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1077490.0,0,0.0,10.0,15.4,271832.0,0.0,0.0,377652.0,170677.0,4597.0,726.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
637279.0,2,0.0,12.0,10.8,362406.0,0.0,0.0,268334.0,231610.0,11259.0,745.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1304407.0,2,0.0,12.0,40.3,607684.0,0.0,0.0,124652.0,455544.0,25979.0,747.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1130196.0,6,0.0,16.0,14.4,635052.0,0.0,0.0,99999999.0,329631.0,30327.0,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
917567.0,10,0.0,9.0,15.8,313478.0,0.0,0.0,221342.0,137807.0,12387.0,751.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2685536.0,10,0.0,12.0,31.0,1353286.0,0.0,0.0,99999999.0,178809.0,35628.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
679630.0,10,0.0,12.0,22.4,359876.0,0.0,0.0,112420.0,299307.0,19370.0,706.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2506252.0,1,0.0,11.0,21.4,1589148.0,0.0,0.0,454542.0,639559.0,31328.0,748.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1101126.0,10,0.0,15.0,26.4,1043658.0,0.0,0.0,263780.0,517370.0,21288.0,728.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
567378.0,4,0.0,11.0,20.5,238326.0,0.0,0.0,131384.0,45904.0,7414.0,724.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1627825.0,10,0.0,6.0,30.0,290136.0,0.0,0.0,133848.0,136306.0,24689.0,745.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1733674.0,10,0.0,19.0,22.4,2847174.0,1.0,1.0,715682.0,287698.0,33084.0,7040.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
564357.0,7,0.0,9.0,9.8,455048.0,0.0,0.0,225984.0,311258.0,14015.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
656336.0,5,0.0,4.0,15.3,286044.0,0.0,0.0,261514.0,237405.0,6837.0,700.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1485857.0,0,1.0,10.0,10.0,407946.0,1.0,0.0,99999999.0,98287.0,19811.0,703.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
892791.0,2,0.0,20.0,9.6,141570.0,0.0,0.0,134838.0,86811.0,3303.0,741.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1226583.0,7,0.0,15.0,12.2,776160.0,0.0,0.0,542080.0,350569.0,16048.0,660.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
583224.0,1,0.0,6.0,23.1,159830.0,0.0,0.0,162074.0,128231.0,4666.0,712.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
509599.0,6,0.0,12.0,38.7,836220.0,0.0,0.0,128744.0,578474.0,14354.0,704.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2299836.0,6,0.0,12.0,15.0,902792.0,0.0,0.0,776710.0,362558.0,46188.0,701.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
486552.0,10,0.0,6.0,26.6,495924.0,0.0,0.0,187594.0,174325.0,4906.0,738.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2065756.0,3,0.0,15.0,20.1,641432.0,0.0,0.0,271810.0,232655.0,45791.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
835601.0,2,0.0,7.0,11.8,96800.0,0.0,0.0,51612.0,74233.0,5146.0,715.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
563502.0,2,0.0,5.0,24.3,47938.0,0.0,0.0,39138.0,9310.0,8453.0,715.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1159152.0,1,0.0,14.0,18.5,651310.0,0.0,0.0,322124.0,473632.0,23570.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1533984.0,6,0.0,14.0,16.0,421850.0,0.0,0.0,133210.0,241547.0,31575.0,743.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1570065.0,8,0.0,7.0,14.5,550000.0,0.0,0.0,99999999.0,47500.0,17271.0,729.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
863341.0,10,0.0,12.0,15.1,1226390.0,0.0,0.0,365090.0,134520.0,3137.0,751.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
749816.0,4,0.0,11.0,13.0,164780.0,1.0,1.0,93500.0,80693.0,16933.0,717.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
753179.0,6,0.0,13.0,21.5,462220.0,0.0,0.0,135146.0,162868.0,13055.0,739.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
860567.0,4,0.0,8.0,17.7,268070.0,0.0,0.0,265716.0,198645.0,13554.0,725.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1325212.0,0,0.0,6.0,23.4,649770.0,0.0,0.0,99999999.0,45448.0,906.0,745.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1119024.0,10,0.0,8.0,21.5,901516.0,0.0,0.0,99999999.0,478819.0,11190.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
446025.0,0,0.0,3.0,30.1,749144.0,0.0,0.0,71720.0,32357.0,2070.0,723.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1893426.0,6,0.0,7.0,52.2,711524.0,0.0,0.0,429880.0,500802.0,41024.0,654.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1539152.0,7,0.0,12.0,24.5,657052.0,0.0,0.0,534644.0,347852.0,18341.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
584079.0,5,0.0,4.0,22.5,281512.0,1.0,1.0,112728.0,38893.0,8031.0,736.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1682545.0,5,0.0,11.0,15.4,709082.0,0.0,0.0,153230.0,596467.0,22714.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
730835.0,2,0.0,6.0,19.4,63184.0,0.0,0.0,107976.0,29089.0,14465.0,737.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
699162.0,8,0.0,6.0,26.6,200420.0,1.0,1.0,174108.0,84303.0,2220.0,711.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
759772.0,10,0.0,14.0,24.5,528242.0,0.0,0.0,153956.0,101270.0,5736.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1162572.0,2,2.0,11.0,36.5,928598.0,2.0,0.0,358974.0,441085.0,18601.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1730349.0,0,0.0,12.0,17.2,1553596.0,0.0,0.0,534292.0,474981.0,31002.0,721.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
857660.0,1,0.0,6.0,19.7,291082.0,0.0,0.0,99999999.0,236816.0,3488.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
699181.0,3,0.0,10.0,17.9,190190.0,0.0,0.0,151118.0,44194.0,17596.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1062556.0,4,0.0,17.0,19.6,894278.0,0.0,0.0,335544.0,402382.0,19480.0,703.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1636622.0,7,0.0,10.0,27.7,988350.0,0.0,0.0,99999999.0,29013.0,10147.0,750.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1418768.0,10,0.0,11.0,23.3,1155924.0,0.0,0.0,309430.0,618944.0,16907.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1910678.0,10,0.0,13.0,19.4,351208.0,0.0,0.0,173514.0,209893.0,24839.0,7470.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3542075.0,10,0.0,13.0,26.5,846582.0,0.0,0.0,421212.0,628064.0,60805.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2104003.0,4,0.0,5.0,16.5,130746.0,0.0,0.0,159456.0,93822.0,27527.0,7430.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
665532.0,2,0.0,5.0,8.3,329054.0,0.0,0.0,154132.0,149188.0,3422.0,695.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2431962.0,10,0.0,12.0,24.6,350856.0,0.0,0.0,86636.0,169385.0,51679.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1319360.0,2,0.0,10.0,13.5,858242.0,0.0,0.0,152768.0,340955.0,19241.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1425855.0,10,0.0,8.0,15.0,888536.0,0.0,0.0,374220.0,307724.0,13427.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
954389.0,10,0.0,8.0,12.9,174394.0,0.0,0.0,237446.0,134653.0,16702.0,662.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2889045.0,10,0.0,12.0,16.2,1367806.0,0.0,0.0,302148.0,717041.0,29613.0,740.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2073261.0,6,0.0,25.0,42.1,1584308.0,0.0,0.0,448712.0,1082297.0,46648.0,734.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1010724.0,0,0.0,13.0,16.7,151514.0,0.0,0.0,156772.0,127471.0,16087.0,687.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1726492.0,10,0.0,11.0,18.3,317922.0,0.0,0.0,193248.0,261383.0,48917.0,724.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2150933.0,6,0.0,6.0,25.1,198748.0,0.0,0.0,99999999.0,95437.0,7582.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
706268.0,5,0.0,4.0,14.3,129096.0,0.0,0.0,172172.0,96881.0,3102.0,728.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
953990.0,5,0.0,14.0,32.1,1603382.0,0.0,0.0,99999999.0,844683.0,16377.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
939170.0,2,0.0,8.0,10.0,356554.0,0.0,0.0,499136.0,232180.0,19331.0,664.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1208324.0,10,1.0,17.0,16.9,1875918.0,1.0,0.0,402512.0,635075.0,29302.0,688.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1130956.0,10,0.0,13.0,21.6,353980.0,0.0,0.0,99999999.0,278502.0,17153.0,698.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1434538.0,3,0.0,7.0,27.3,541200.0,0.0,0.0,336710.0,295868.0,17812.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
787949.0,10,0.0,7.0,26.0,369490.0,0.0,0.0,117304.0,217303.0,15628.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1294850.0,7,0.0,9.0,13.0,163196.0,0.0,0.0,220484.0,127414.0,19315.0,729.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2033931.0,7,0.0,6.0,21.1,0.0,0.0,0.0,108042.0,0.0,30340.0,742.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1292988.0,10,1.0,9.0,17.8,290246.0,1.0,0.0,357522.0,141626.0,12607.0,735.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1532920.0,1,0.0,9.0,15.0,639078.0,0.0,0.0,99999999.0,256652.0,12442.0,702.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
556662.0,0,0.0,10.0,16.0,193512.0,1.0,1.0,101508.0,98439.0,12015.0,6940.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
929100.0,5,0.0,13.0,22.5,268664.0,0.0,0.0,262394.0,88179.0,23924.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1235741.0,10,0.0,11.0,30.2,433620.0,1.0,1.0,642246.0,307838.0,23170.0,643.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1589464.0,2,0.0,10.0,9.9,430826.0,0.0,0.0,202004.0,175978.0,6450.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3017162.0,4,0.0,12.0,23.4,3935976.0,0.0,0.0,631092.0,836209.0,31932.0,750.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
855608.0,10,0.0,11.0,18.1,563156.0,0.0,0.0,218504.0,285000.0,21604.0,749.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1551616.0,10,0.0,7.0,16.5,428890.0,0.0,0.0,269500.0,313006.0,15904.0,725.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2260050.0,10,0.0,19.0,23.5,1113068.0,0.0,0.0,343200.0,825740.0,45013.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3705380.0,10,0.0,13.0,17.0,1186526.0,0.0,0.0,257422.0,244910.0,9572.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
447659.0,2,0.0,5.0,17.5,140624.0,0.0,0.0,185746.0,32072.0,10744.0,719.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1245792.0,3,0.0,5.0,22.4,0.0,0.0,0.0,338096.0,0.0,395.0,659.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1642778.0,1,0.0,13.0,21.0,1359578.0,0.0,0.0,783244.0,549518.0,20809.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
746320.0,9,0.0,4.0,25.6,239668.0,0.0,0.0,64812.0,161044.0,3750.0,719.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1338322.0,1,0.0,10.0,16.8,296890.0,0.0,0.0,99999999.0,16150.0,9123.0,750.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1215278.0,6,0.0,18.0,15.4,1060752.0,0.0,0.0,99999999.0,239096.0,16406.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1021288.0,0,0.0,13.0,19.3,745360.0,0.0,0.0,258016.0,305121.0,16851.0,740.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
861935.0,8,0.0,11.0,12.5,391468.0,0.0,0.0,221782.0,50369.0,23128.0,666.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
918707.0,2,0.0,17.0,10.2,354574.0,0.0,0.0,382624.0,912.0,9187.0,735.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1328670.0,0,0.0,10.0,17.9,261514.0,0.0,0.0,99999999.0,129865.0,25023.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
559151.0,10,0.0,5.0,17.8,447326.0,0.0,0.0,89298.0,84987.0,1580.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
596163.0,4,0.0,8.0,16.8,144254.0,1.0,1.0,99999999.0,70262.0,12668.0,734.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
674785.0,3,0.0,6.0,7.8,345862.0,0.0,0.0,196438.0,109630.0,10065.0,727.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1251796.0,5,0.0,12.0,8.6,294184.0,0.0,0.0,178398.0,105184.0,28791.0,723.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
583281.0,3,0.0,8.0,4.0,225082.0,0.0,0.0,157586.0,101479.0,10207.0,737.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
468312.0,6,0.0,8.0,9.9,260172.0,0.0,0.0,173514.0,209399.0,6283.0,7170.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1465337.0,5,0.0,9.0,17.7,125642.0,1.0,1.0,99999999.0,62168.0,21248.0,747.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
719910.0,2,0.0,10.0,13.2,567578.0,0.0,0.0,177144.0,225473.0,11651.0,681.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1245621.0,8,0.0,5.0,13.7,128700.0,0.0,0.0,221892.0,89034.0,1225.0,692.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
907098.0,2,0.0,11.0,12.0,314578.0,2.0,2.0,99999999.0,8417.0,14211.0,738.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
732906.0,10,0.0,11.0,23.5,509124.0,0.0,0.0,334994.0,193458.0,11055.0,717.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
960089.0,4,0.0,12.0,14.3,453442.0,1.0,1.0,99999999.0,41515.0,2032.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2077460.0,1,0.0,12.0,17.4,1242296.0,0.0,0.0,54670.0,952717.0,29950.0,721.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
840047.0,3,0.0,12.0,21.8,395780.0,0.0,0.0,259380.0,232427.0,12251.0,735.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2113826.0,10,0.0,11.0,18.0,1097360.0,0.0,0.0,556270.0,685197.0,36111.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1716669.0,3,0.0,24.0,22.9,1054592.0,0.0,0.0,331298.0,418969.0,20600.0,724.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
506483.0,6,0.0,15.0,12.3,533698.0,1.0,1.0,132506.0,70984.0,3900.0,722.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
673987.0,2,0.0,24.0,20.4,908468.0,1.0,1.0,220704.0,400919.0,18759.0,7300.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
482752.0,1,0.0,6.0,15.8,364320.0,0.0,0.0,186142.0,147573.0,5391.0,716.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1347613.0,2,0.0,4.0,7.7,108394.0,0.0,0.0,54186.0,50749.0,1763.0,713.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1521824.0,10,0.0,7.0,24.4,383416.0,0.0,0.0,176220.0,226822.0,14330.0,736.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
892088.0,10,0.0,16.0,17.2,790592.0,0.0,0.0,336842.0,102410.0,13456.0,747.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
867407.0,6,0.0,13.0,12.0,696146.0,0.0,0.0,440792.0,346902.0,16914.0,720.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2930275.0,4,0.0,19.0,18.0,1201332.0,0.0,0.0,603614.0,850763.0,36628.0,627.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
893665.0,7,0.0,2.0,9.5,38764.0,0.0,0.0,107800.0,12122.0,9979.0,711.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1045000.0,10,0.0,24.0,24.0,1313466.0,0.0,0.0,264000.0,290396.0,20726.0,742.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2126537.0,10,0.0,23.0,23.0,14760482.0,0.0,0.0,778624.0,1019806.0,40227.0,697.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
960184.0,10,0.0,9.0,43.3,301026.0,0.0,0.0,87912.0,86051.0,3433.0,7500.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1451619.0,9,0.0,15.0,17.0,953656.0,1.0,1.0,615208.0,407683.0,14274.0,733.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1947519.0,9,0.0,8.0,13.9,614020.0,1.0,1.0,386584.0,334077.0,8748.0,725.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3752880.0,5,0.0,10.0,16.6,695244.0,0.0,0.0,217272.0,429305.0,27959.0,735.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
931950.0,1,0.0,5.0,29.0,86372.0,2.0,1.0,120868.0,64752.0,12271.0,715.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
793174.0,5,0.0,9.0,18.2,374154.0,0.0,0.0,376332.0,282739.0,10047.0,654.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1408052.0,3,0.0,12.0,20.5,817498.0,0.0,0.0,99999999.0,502683.0,24171.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500175.0,10,0.0,7.0,5.2,414656.0,0.0,0.0,99999999.0,156123.0,10629.0,733.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1076882.0,2,0.0,6.0,17.8,25784.0,0.0,0.0,77924.0,6821.0,11935.0,743.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4192065.0,10,0.0,12.0,23.0,543510.0,0.0,0.0,99999999.0,382090.0,29659.0,702.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
559341.0,1,0.0,6.0,14.7,397474.0,1.0,1.0,99999999.0,179873.0,5360.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1271594.0,10,0.0,11.0,18.6,588522.0,0.0,0.0,140646.0,282093.0,6093.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3235681.0,10,0.0,23.0,24.4,992552.0,0.0,0.0,547756.0,490333.0,50962.0,689.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1594651.0,10,0.0,10.0,14.6,145442.0,0.0,0.0,152064.0,78622.0,12332.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2045692.0,2,0.0,16.0,18.3,348524.0,1.0,1.0,99999999.0,128516.0,27276.0,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
